filtered,"src/gov/nasa/worldwindx/applications/sar/SARApp.java 28 Embedded Strings ""false"" System.setProperty(""com.apple.mrj.application.growbox.intrudes"", ""false""); Content: \A(true|false)\Z"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARKey.java 14 Embedded Strings ""AngleFormat"" final String ANGLE_FORMAT = ""AngleFormat""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARKey.java 15 Embedded Strings ""AutoSaveTracks"" final String AUTO_SAVE_TRACKS = ""AutoSaveTracks""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARKey.java 16 Embedded Strings ""AutoSaveTracksInterval"" final String AUTO_SAVE_TRACKS_INTERVAL = ""AutoSaveTracksInterval""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARKey.java 17 Embedded Strings ""CurrentBrowseDirectory"" final String CURRENT_BROWSE_DIRECTORY = ""CurrentBrowseDirectory""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARKey.java 18 Embedded Strings ""ElevationUnit"" final String ELEVATION_UNIT = ""ElevationUnit""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 147 Embedded Strings ""StringEquality"" @SuppressWarnings({""StringEquality""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 267 Embedded Strings ""nullValue.WorldWindow"" String message = Logging.getMessage(""nullValue.WorldWindow""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 279 Embedded Strings ""nullValue.WorldWindow"" String message = Logging.getMessage(""nullValue.WorldWindow""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 292 Embedded Strings ""nullValue.LineIsNull"" String message = Logging.getMessage(""nullValue.LineIsNull""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 299 Embedded Strings ""nullValue.WorldWindow"" String message = Logging.getMessage(""nullValue.WorldWindow""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 319 Embedded Strings ""nullValue.KeyIsNull"" String message = Logging.getMessage(""nullValue.KeyIsNull""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 325 Embedded Strings ""nullValue.PointIsNull"" String message = Logging.getMessage(""nullValue.PointIsNull""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 332 Embedded Strings ""nullValue.WorldWindow"" String message = Logging.getMessage(""nullValue.WorldWindow""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 398 Embedded Strings ""Arial-12"" vAxisLabelColor, Font.decode(""Arial-12""), AVKey.LEFT, AVKey.CENTER, this); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 415 Embedded Strings ""Arial-12"" segmentPointColor, Font.decode(""Arial-12""), AVKey.RIGHT, AVKey.CENTER, this); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 417 Embedded Strings ""Arial-12"" segmentPointColor, Font.decode(""Arial-12""), AVKey.RIGHT, AVKey.CENTER, this); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 443 Embedded Strings ""Arial-10"" hAxisLabelColor, Font.decode(""Arial-10""), AVKey.CENTER, AVKey.BOTTOM, this); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 445 Embedded Strings ""Arial-10"" vAxisLabelColor, Font.decode(""Arial-10""), AVKey.RIGHT, AVKey.BOTTOM, this); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 461 Embedded Strings ""Arial-12"" moveControlPointColor, Font.decode(""Arial-12""), AVKey.LEFT, AVKey.CENTER, this); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 463 Embedded Strings ""Arial-12"" moveControlPointColor, Font.decode(""Arial-12""), AVKey.LEFT, AVKey.CENTER, this); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 489 Embedded Strings ""Arial-10"" resizeControlPointColor, Font.decode(""Arial-10""), AVKey.LEFT, AVKey.CENTER, this); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 654 Embedded Strings ""\n"" sb.append(""\n""); Content: \A(<[^>]+>|\\n|\\r|\P{L})+\Z"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 661 Embedded Strings ""\n"" sb.append(""\n""); Content: \A(<[^>]+>|\\n|\\r|\P{L})+\Z"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 662 Embedded Strings ""("" sb.append(""(""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 664 Embedded Strings "", "" sb.append("", ""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 666 Embedded Strings "")"" sb.append("")""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 675 Embedded Strings ""\n"" sb.append(""\n""); Content: \A(<[^>]+>|\\n|\\r|\P{L})+\Z"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 682 Embedded Strings ""\n"" sb.append(""\n""); Content: \A(<[^>]+>|\\n|\\r|\P{L})+\Z"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 683 Embedded Strings ""Alt: "" sb.append(""Alt: "").append(this.formatElevation(position.getElevation())); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 694 Embedded Strings ""\n"" sb.append(""\n""); Content: \A(<[^>]+>|\\n|\\r|\P{L})+\Z"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 695 Embedded Strings ""AGL: "" sb.append(""AGL: "").append(this.formatElevation(height)); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 758 Embedded Strings ""("" sb.append(""(""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 764 Embedded Strings "", "" sb.append("", ""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 770 Embedded Strings "")"" sb.append("")""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 844 Embedded Strings ""%.0f ft"" return String.format(""%.0f ft"", WWMath.convertMetersToFeet(elevation)); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 848 Embedded Strings ""%.0f m"" return String.format(""%.0f m"", elevation); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 860 Embedded Strings ""nullValue.WorldWindow"" String message = Logging.getMessage(""nullValue.WorldWindow""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARSegmentPlane.java 868 Embedded Strings ""nullValue.GlobeIsNull"" String message = Logging.getMessage(""nullValue.GlobeIsNull""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARTrack.java 72 Embedded Strings ""nullValue.FilePathIsNull"" String message = Logging.getMessage(""nullValue.FilePathIsNull""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARTrack.java 81 Embedded Strings ""generic.FileNotFound"" String message = Logging.getMessage(""generic.FileNotFound"", filePath); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARTrack.java 125 Embedded Strings ""generic.ExceptionAttemptingToReadFile"" String message = Logging.getMessage(""generic.ExceptionAttemptingToReadFile"", filePath); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARTrack.java 139 Embedded Strings ""track is null"" throw new IllegalArgumentException(""track is null""); Method: IllegalArgumentException"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARTrack.java 141 Embedded Strings ""filePath is null"" throw new IllegalArgumentException(""filePath is null""); Method: IllegalArgumentException"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARTrackExtensionTool.java 304 Embedded Strings ""StringEquality"" @SuppressWarnings({""StringEquality""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARTrackExtensionTool.java 338 Embedded Strings ""StringEquality"" @SuppressWarnings({""StringEquality""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SARTrackExtensionTool.java 497 Embedded Strings ""Arial-18"" Color.WHITE, Font.decode(""Arial-18""), AVKey.LEFT, AVKey.CENTER, ""Click to add""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 242 Embedded Strings "".csv"" new SaveTrackFilter(SARTrack.FORMAT_CSV, ""Comma Separated Value (*.csv)"", new String[] {"".csv""}), No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 244 Embedded Strings "".gpx"" new String[] {"".xml"", "".gpx""}), No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 244 Embedded Strings "".xml"" new String[] {"".xml"", "".gpx""}), No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/SaveTrackDialog.java 246 Embedded Strings "".nmea"" new String[] {"".nmea""}), No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/ScalebarHint.java 40 Embedded Strings ""Scalebar reference"" this.layer.setName(""Scalebar reference""); Method: setName"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 33 Embedded Strings ""unchecked"" @SuppressWarnings({""FieldCanBeLocal"", ""unchecked""}) Annotation"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 33 Embedded Strings ""FieldCanBeLocal"" @SuppressWarnings({""FieldCanBeLocal"", ""unchecked""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 36 Embedded Strings ""TerrainProfilePanel.Open"" public static final String TERRAIN_PROFILE_OPEN = ""TerrainProfilePanel.Open""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 37 Embedded Strings ""TerrainProfilePanel.Change"" public static final String TERRAIN_PROFILE_CHANGE = ""TerrainProfilePanel.Change""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 74 Embedded Strings ""x"" Double.parseDouble(((String)this.profileWidthSpinner.getValue()).replace(""x"", """"))); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 76 Embedded Strings ""x"" Double.parseDouble(((String)this.profileLengthSpinner.getValue()).replace(""x"", """"))); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 79 Embedded Strings ""UnusedDeclaration"" @SuppressWarnings({""UnusedDeclaration""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 85 Embedded Strings ""UnusedDeclaration"" @SuppressWarnings({""UnusedDeclaration""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 101 Embedded Strings ""StringEquality"" @SuppressWarnings({""StringEquality""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 172 Embedded Strings ""x"" value = value.replace(""x"", """"); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 181 Embedded Strings ""x"" value = value.replace(""x"", """"); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 346 Embedded Strings ""x10"" String[] profileSizeValues = new String[] {""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x7"", ""x10""}; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 346 Embedded Strings ""x7"" String[] profileSizeValues = new String[] {""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x7"", ""x10""}; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 346 Embedded Strings ""x2"" String[] profileSizeValues = new String[] {""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x7"", ""x10""}; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 346 Embedded Strings ""x4"" String[] profileSizeValues = new String[] {""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x7"", ""x10""}; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 346 Embedded Strings ""x3"" String[] profileSizeValues = new String[] {""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x7"", ""x10""}; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 346 Embedded Strings ""x1"" String[] profileSizeValues = new String[] {""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x7"", ""x10""}; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 346 Embedded Strings ""x5"" String[] profileSizeValues = new String[] {""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x7"", ""x10""}; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 358 Embedded Strings ""x1"" this.profileWidthSpinner.setValue(""x1""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 382 Embedded Strings ""x1"" this.profileLengthSpinner.setValue(""x1""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 668 Embedded Strings ""nullValue.StringIsNull"" String message = Logging.getMessage(""nullValue.StringIsNull""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 681 Embedded Strings ""generic.ExceptionAttemptingToParseStateXml"" String message = Logging.getMessage(""generic.ExceptionAttemptingToParseStateXml"", stateInXml); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 695 Embedded Strings ""zeroBase"" rs.addStateValueAsBoolean(context, ""zeroBase"", this.zeroBaseCheckBox.isSelected()); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 696 Embedded Strings ""showEye"" rs.addStateValueAsBoolean(context, ""showEye"", this.showEyeCheckBox.isSelected()); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 697 Embedded Strings ""width"" rs.addStateValueAsString(context, ""width"", (String)this.profileWidthSpinner.getValue()); Content: \A(icon|text|name|image|variant|scale|width|height|crop|commands?)\Z"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 699 Embedded Strings ""sameSize"" rs.addStateValueAsBoolean(context, ""sameSize"", this.profilesSameSize.isSelected()); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 700 Embedded Strings ""followPath"" rs.addStateValueAsBoolean(context, ""followPath"", this.profileFollowPath.isSelected()); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 718 Embedded Strings ""zeroBase"" Boolean zeroBaseState = rs.getStateValueAsBoolean(context, ""zeroBase""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 722 Embedded Strings ""showEye"" Boolean showEyeState = rs.getStateValueAsBoolean(context, ""showEye""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 726 Embedded Strings ""width"" String widthState = rs.getStateValueAsString(context, ""width""); Content: \A(icon|text|name|image|variant|scale|width|height|crop|commands?)\Z"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 734 Embedded Strings ""sameSize"" Boolean sameSizeState = rs.getStateValueAsBoolean(context, ""sameSize""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TerrainProfilePanel.java 738 Embedded Strings ""followPath"" Boolean followPathState = rs.getStateValueAsBoolean(context, ""followPath""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 27 Embedded Strings ""TrackController.TrackAdded"" public static final String TRACK_ADD = ""TrackController.TrackAdded""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 28 Embedded Strings ""TrackController.TrackCurrent"" public static final String TRACK_CURRENT = ""TrackController.TrackCurrent""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 29 Embedded Strings ""TrackController.TrackDirtyBit"" public static final String TRACK_DIRTY_BIT = ""TrackController.TrackDirtyBit""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 30 Embedded Strings ""TrackController.TrackDisabled"" public static final String TRACK_DISABLE = ""TrackController.TrackDisabled""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 31 Embedded Strings ""TrackController.TrackEnabled"" public static final String TRACK_ENABLE = ""TrackController.TrackEnabled""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 32 Embedded Strings ""TrackController.TrackModified"" public static final String TRACK_MODIFY = ""TrackController.TrackModified""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 33 Embedded Strings ""TrackController.TrackName"" public static final String TRACK_NAME = ""TrackController.TrackName""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 34 Embedded Strings ""TrackController.TrackOffset"" public static final String TRACK_OFFSET = ""TrackController.TrackOffset""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 35 Embedded Strings ""TrackController.TrackRemoved"" public static final String TRACK_REMOVE = ""TrackController.TrackRemoved""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 37 Embedded Strings ""TrackController.BeginTrackPointEntry"" public static final String BEGIN_TRACK_POINT_ENTRY = ""TrackController.BeginTrackPointEntry""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 38 Embedded Strings ""TrackController.EndTrackPointEntry"" public static final String END_TRACK_POINT_ENTRY = ""TrackController.EndTrackPointEntry""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 39 Embedded Strings ""TrackController.MoveToNextPoint"" public static final String MOVE_TO_NEXT_POINT = ""TrackController.MoveToNextPoint""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 40 Embedded Strings ""TrackController.RemoveLastPoint"" public static final String REMOVE_LAST_POINT = ""TrackController.RemoveLastPoint""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 42 Embedded Strings ""TrackController.ExtensionPlane"" public static final String EXTENSION_PLANE = ""TrackController.ExtensionPlane""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 43 Embedded Strings ""TrackController.ExtensionMouseGround"" public static final String EXTENSION_CURSOR_GROUND = ""TrackController.ExtensionMouseGround""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 44 Embedded Strings ""TrackController.ExtensionMouseAir"" public static final String EXTENSION_CURSOR_AIR = ""TrackController.ExtensionMouseAir""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 122 Embedded Strings ""StringEquality"" @SuppressWarnings({""StringEquality""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 260 Embedded Strings ""UnusedDeclaration"" @SuppressWarnings({""UnusedDeclaration""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackController.java 266 Embedded Strings ""UnusedDeclaration"" @SuppressWarnings({""UnusedDeclaration""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 79 Embedded Strings ""UnusedDeclaration"" @SuppressWarnings({""UnusedDeclaration""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 86 Embedded Strings ""UnusedDeclaration"" @SuppressWarnings({""UnusedDeclaration""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 93 Embedded Strings ""UnusedDeclaration"" @SuppressWarnings({""UnusedDeclaration""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 102 Embedded Strings ""UnusedDeclaration"" @SuppressWarnings({""UnusedDeclaration""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 108 Embedded Strings ""UnusedDeclaration"" @SuppressWarnings({""UnusedDeclaration""}) No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 147 Embedded Strings ""ft"" this.offsetUnitLabel.setText(""ft""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 153 Embedded Strings ""m"" this.offsetUnitLabel.setText(""m""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 225 Embedded Strings ""ft"" this.offsetUnitLabel.setText(""ft""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 256 Embedded Strings ""nullValue.StringIsNull"" String message = Logging.getMessage(""nullValue.StringIsNull""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 269 Embedded Strings ""generic.ExceptionAttemptingToParseStateXml"" String message = Logging.getMessage(""generic.ExceptionAttemptingToParseStateXml"", stateInXml); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 280 Embedded Strings ""offsetEnabled"" rs.addStateValueAsBoolean(context, ""offsetEnabled"", this.offsetToggleCheckBox.isSelected()); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 285 Embedded Strings ""offsetValue"" rs.addStateValueAsDouble(context, ""offsetValue"", value); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 291 Embedded Strings ""offsetEnabled"" Boolean offsetEnabledState = rs.getStateValueAsBoolean(context, ""offsetEnabled""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackPanel.java 295 Embedded Strings ""offsetValue"" Double valueState = rs.getStateValueAsDouble(context, ""offsetValue""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 60 Embedded Strings ""TrackViewPanel.PositionChange"" public static final String POSITION_CHANGE = ""TrackViewPanel.PositionChange""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 61 Embedded Strings ""TrackViewPanel.ViewChange"" public static final String VIEW_CHANGE = ""TrackViewPanel.ViewChange""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 62 Embedded Strings ""TrackViewPanel.ViewModeChange"" public static final String VIEW_MODE_CHANGE = ""TrackViewPanel.ViewModeChange""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 63 Embedded Strings ""TrackViewPanel.ViewModeExamine"" public static final String VIEW_MODE_EXAMINE = ""TrackViewPanel.ViewModeExamine""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 64 Embedded Strings ""TrackViewPanel.ViewModeFollow"" public static final String VIEW_MODE_FOLLOW = ""TrackViewPanel.ViewModeFollow""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 65 Embedded Strings ""TrackViewPanel.ViewModeFree"" public static final String VIEW_MODE_FREE = ""TrackViewPanel.ViewModeFree""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 66 Embedded Strings ""TrackViewPanel.ShowTrackInformation"" public static final String SHOW_TRACK_INFORMATION = ""TrackViewPanel.ShowTrackInformation""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 67 Embedded Strings ""TrackViewPanel.CurrentSegment"" public static final String CURRENT_SEGMENT = ""TrackViewPanel.CurrentSegment""; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 146 Embedded Strings ""%,4d"" strings[i] = String.format(""%,4d"", i); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 150 Embedded Strings "" 0"" strings = new String[] {"" 0""}; No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 161 Embedded Strings ""%,4d"" this.positionSpinner.setValue(String.format(""%,4d"", n)); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 210 Embedded Strings "","" return Integer.parseInt(o.toString().trim().replaceAll("","", """")); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 280 Embedded Strings ""% 8.0f ft"" pos == null ? """" : String.format(""% 8.0f ft"", SAR2.metersToFeet(pos.getElevation()))); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 282 Embedded Strings ""% 8.0f m"" this.altReadout.setText(pos == null ? """" : String.format(""% 8.0f m"", pos.getElevation())); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 284 Embedded Strings ""KMH: "" this.speedLabel.setText(SAR2.UNIT_IMPERIAL.equals(this.elevationUnit) ? ""MPH: "" : ""KMH: ""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 284 Embedded Strings ""MPH: "" this.speedLabel.setText(SAR2.UNIT_IMPERIAL.equals(this.elevationUnit) ? ""MPH: "" : ""KMH: ""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 298 Embedded Strings ""x"" String speedFactor = ((String)this.speedFactorSpinner.getValue()).replace(""x"", """"); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 487 Embedded Strings ""Lat:"" this.latLabel.setText(""Lat:""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 492 Embedded Strings ""-90.0000"" this.latReadout.setText(""-90.0000""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 503 Embedded Strings ""Lon:"" this.lonLabel.setText(""Lon:""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 509 Embedded Strings ""-180.0000"" this.lonReadout.setText(""-180.0000""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 520 Embedded Strings ""Alt:"" this.altLabel.setText(""Alt:""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 525 Embedded Strings ""50,000.000"" this.altReadout.setText(""50,000.000""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 540 Embedded Strings "" 0"" this.positionSpinner.setModel(new SpinnerListModel(new String[] {"" 0""})); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 580 Embedded Strings ""<<"" this.fastReverseButton.setText(""<<""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 594 Embedded Strings ""<"" this.reverseButton.setText(""<""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 622 Embedded Strings "">"" this.forwardButton.setText("">""); No dictionary words"
filtered,"src/gov/nasa/worldwindx/applications/sar/TrackViewPanel.java 623 Embedded Strings ""Button.border"" this.forwardButton.setBorder(UIManager.getBorder(""Button.border"")); No dictionary words"
